vce	Ic(Q1)
3.676000000000000e+00	1.265456e-03
3.677000000000000e+00	1.265467e-03
3.678000000000000e+00	1.265478e-03
3.679000000000000e+00	1.265489e-03
3.680000000000000e+00	1.265500e-03
3.681000000000000e+00	1.265511e-03
3.682000000000000e+00	1.265522e-03
3.683000000000000e+00	1.265533e-03
3.684000000000000e+00	1.265544e-03
3.685000000000000e+00	1.265554e-03
3.686000000000000e+00	1.265565e-03
3.687000000000000e+00	1.265576e-03
3.688000000000000e+00	1.265587e-03
3.689000000000000e+00	1.265598e-03
3.690000000000000e+00	1.265609e-03
3.691000000000000e+00	1.265620e-03
3.692000000000000e+00	1.265630e-03
3.693000000000000e+00	1.265641e-03
3.694000000000000e+00	1.265652e-03
3.695000000000000e+00	1.265663e-03
3.696000000000000e+00	1.265674e-03
3.697000000000000e+00	1.265685e-03
3.698000000000000e+00	1.265696e-03
3.699000000000000e+00	1.265707e-03
3.700000000000000e+00	1.265717e-03
3.701000000000000e+00	1.265728e-03
3.702000000000000e+00	1.265739e-03
3.703000000000000e+00	1.265750e-03
3.704000000000000e+00	1.265761e-03
3.705000000000000e+00	1.265772e-03
3.706000000000000e+00	1.265783e-03
3.707000000000000e+00	1.265794e-03
3.708000000000000e+00	1.265805e-03
3.709000000000000e+00	1.265815e-03
3.710000000000000e+00	1.265826e-03
3.711000000000000e+00	1.265837e-03
3.712000000000000e+00	1.265848e-03
3.713000000000000e+00	1.265859e-03
3.714000000000000e+00	1.265870e-03
3.715000000000000e+00	1.265881e-03
3.716000000000000e+00	1.265891e-03
3.717000000000000e+00	1.265902e-03
3.718000000000000e+00	1.265913e-03
3.719000000000000e+00	1.265924e-03
3.720000000000000e+00	1.265935e-03
3.721000000000000e+00	1.265946e-03
3.722000000000000e+00	1.265957e-03
3.723000000000000e+00	1.265968e-03
3.724000000000000e+00	1.265978e-03
3.725000000000000e+00	1.265989e-03
3.726000000000000e+00	1.266000e-03
3.727000000000000e+00	1.266011e-03
3.728000000000000e+00	1.266022e-03
3.729000000000000e+00	1.266033e-03
3.730000000000000e+00	1.266044e-03
3.731000000000000e+00	1.266055e-03
3.732000000000000e+00	1.266065e-03
3.733000000000000e+00	1.266076e-03
3.734000000000000e+00	1.266087e-03
3.735000000000000e+00	1.266098e-03
3.736000000000000e+00	1.266109e-03
3.737000000000000e+00	1.266120e-03
3.738000000000000e+00	1.266131e-03
3.739000000000000e+00	1.266142e-03
3.740000000000000e+00	1.266152e-03
3.741000000000000e+00	1.266163e-03
3.742000000000000e+00	1.266174e-03
3.743000000000000e+00	1.266185e-03
3.744000000000000e+00	1.266196e-03
3.745000000000000e+00	1.266207e-03
3.746000000000000e+00	1.266218e-03
3.747000000000000e+00	1.266229e-03
3.748000000000000e+00	1.266239e-03
3.749000000000000e+00	1.266250e-03
3.750000000000000e+00	1.266261e-03
3.751000000000000e+00	1.266272e-03
3.752000000000000e+00	1.266283e-03
3.753000000000000e+00	1.266294e-03
3.754000000000000e+00	1.266305e-03
3.755000000000000e+00	1.266316e-03
3.756000000000000e+00	1.266326e-03
3.757000000000000e+00	1.266337e-03
3.758000000000000e+00	1.266348e-03
3.759000000000000e+00	1.266359e-03
3.760000000000000e+00	1.266370e-03
3.761000000000000e+00	1.266381e-03
3.762000000000000e+00	1.266392e-03
3.763000000000000e+00	1.266403e-03
3.764000000000000e+00	1.266413e-03
3.765000000000000e+00	1.266424e-03
3.766000000000000e+00	1.266435e-03
3.767000000000000e+00	1.266446e-03
3.768000000000000e+00	1.266457e-03
3.769000000000000e+00	1.266468e-03
3.770000000000000e+00	1.266479e-03
3.771000000000000e+00	1.266490e-03
3.772000000000000e+00	1.266500e-03
3.773000000000000e+00	1.266511e-03
3.774000000000000e+00	1.266522e-03
3.775000000000000e+00	1.266533e-03
3.776000000000000e+00	1.266544e-03
3.777000000000000e+00	1.266555e-03
3.778000000000000e+00	1.266566e-03
3.779000000000000e+00	1.266577e-03
3.780000000000000e+00	1.266587e-03
3.781000000000000e+00	1.266598e-03
3.782000000000000e+00	1.266609e-03
3.783000000000000e+00	1.266620e-03
3.784000000000000e+00	1.266631e-03
3.785000000000000e+00	1.266642e-03
3.786000000000000e+00	1.266653e-03
3.787000000000000e+00	1.266664e-03
3.788000000000000e+00	1.266674e-03
3.789000000000000e+00	1.266685e-03
3.790000000000000e+00	1.266696e-03
3.791000000000000e+00	1.266707e-03
3.792000000000000e+00	1.266718e-03
3.793000000000000e+00	1.266729e-03
3.794000000000000e+00	1.266740e-03
3.795000000000000e+00	1.266751e-03
3.796000000000000e+00	1.266761e-03
3.797000000000000e+00	1.266772e-03
3.798000000000000e+00	1.266783e-03
3.799000000000000e+00	1.266794e-03
3.800000000000000e+00	1.266805e-03
3.801000000000000e+00	1.266816e-03
3.802000000000000e+00	1.266827e-03
3.803000000000000e+00	1.266838e-03
3.804000000000000e+00	1.266848e-03
3.805000000000000e+00	1.266859e-03
3.806000000000000e+00	1.266870e-03
3.807000000000000e+00	1.266881e-03
3.808000000000000e+00	1.266892e-03
3.809000000000000e+00	1.266903e-03
3.810000000000000e+00	1.266914e-03
3.811000000000000e+00	1.266925e-03
3.812000000000000e+00	1.266935e-03
3.813000000000000e+00	1.266946e-03
3.814000000000000e+00	1.266957e-03
3.815000000000000e+00	1.266968e-03
3.816000000000000e+00	1.266979e-03
3.817000000000000e+00	1.266990e-03
3.818000000000000e+00	1.267001e-03
3.819000000000000e+00	1.267012e-03
3.820000000000000e+00	1.267022e-03
3.821000000000000e+00	1.267033e-03
3.822000000000000e+00	1.267044e-03
3.823000000000000e+00	1.267055e-03
3.824000000000000e+00	1.267066e-03
3.825000000000000e+00	1.267077e-03
3.826000000000000e+00	1.267088e-03
3.827000000000000e+00	1.267099e-03
3.828000000000000e+00	1.267109e-03
3.829000000000000e+00	1.267120e-03
3.830000000000000e+00	1.267131e-03
3.831000000000000e+00	1.267142e-03
3.832000000000000e+00	1.267153e-03
3.833000000000000e+00	1.267164e-03
3.834000000000000e+00	1.267175e-03
3.835000000000000e+00	1.267186e-03
3.836000000000000e+00	1.267196e-03
3.837000000000000e+00	1.267207e-03
3.838000000000000e+00	1.267218e-03
3.839000000000000e+00	1.267229e-03
3.840000000000000e+00	1.267240e-03
3.841000000000000e+00	1.267251e-03
3.842000000000000e+00	1.267262e-03
3.843000000000000e+00	1.267273e-03
3.844000000000000e+00	1.267283e-03
3.845000000000000e+00	1.267294e-03
3.846000000000000e+00	1.267305e-03
3.847000000000000e+00	1.267316e-03
3.848000000000000e+00	1.267327e-03
3.849000000000000e+00	1.267338e-03
3.850000000000000e+00	1.267349e-03
3.851000000000000e+00	1.267360e-03
3.852000000000000e+00	1.267370e-03
3.853000000000000e+00	1.267381e-03
3.854000000000000e+00	1.267392e-03
3.855000000000000e+00	1.267403e-03
3.856000000000000e+00	1.267414e-03
3.857000000000000e+00	1.267425e-03
3.858000000000000e+00	1.267436e-03
3.859000000000000e+00	1.267447e-03
3.860000000000000e+00	1.267457e-03
3.861000000000000e+00	1.267468e-03
3.862000000000000e+00	1.267479e-03
3.863000000000000e+00	1.267490e-03
3.864000000000000e+00	1.267501e-03
3.865000000000000e+00	1.267512e-03
3.866000000000000e+00	1.267523e-03
3.867000000000000e+00	1.267534e-03
3.868000000000000e+00	1.267544e-03
3.869000000000000e+00	1.267555e-03
3.870000000000000e+00	1.267566e-03
3.871000000000000e+00	1.267577e-03
3.872000000000000e+00	1.267588e-03
3.873000000000000e+00	1.267599e-03
3.874000000000000e+00	1.267610e-03
3.875000000000000e+00	1.267621e-03
3.876000000000000e+00	1.267631e-03
3.877000000000000e+00	1.267642e-03
3.878000000000000e+00	1.267653e-03
3.879000000000000e+00	1.267664e-03
3.880000000000000e+00	1.267675e-03
3.881000000000000e+00	1.267686e-03
3.882000000000000e+00	1.267697e-03
3.883000000000000e+00	1.267708e-03
3.884000000000000e+00	1.267718e-03
3.885000000000000e+00	1.267729e-03
3.886000000000000e+00	1.267740e-03
3.887000000000000e+00	1.267751e-03
3.888000000000000e+00	1.267762e-03
3.889000000000000e+00	1.267773e-03
3.890000000000000e+00	1.267784e-03
3.891000000000000e+00	1.267795e-03
3.892000000000000e+00	1.267805e-03
3.893000000000000e+00	1.267816e-03
3.894000000000000e+00	1.267827e-03
3.895000000000000e+00	1.267838e-03
3.896000000000000e+00	1.267849e-03
3.897000000000000e+00	1.267860e-03
3.898000000000000e+00	1.267871e-03
3.899000000000000e+00	1.267881e-03
3.900000000000000e+00	1.267892e-03
3.901000000000000e+00	1.267903e-03
3.902000000000000e+00	1.267914e-03
3.903000000000000e+00	1.267925e-03
3.904000000000000e+00	1.267936e-03
3.905000000000000e+00	1.267947e-03
3.906000000000000e+00	1.267958e-03
3.907000000000000e+00	1.267969e-03
3.908000000000000e+00	1.267979e-03
3.909000000000000e+00	1.267990e-03
3.910000000000000e+00	1.268001e-03
3.911000000000000e+00	1.268012e-03
3.912000000000000e+00	1.268023e-03
3.913000000000000e+00	1.268034e-03
3.914000000000000e+00	1.268045e-03
3.915000000000000e+00	1.268056e-03
3.916000000000000e+00	1.268066e-03
3.917000000000000e+00	1.268077e-03
3.918000000000000e+00	1.268088e-03
3.919000000000000e+00	1.268099e-03
3.920000000000000e+00	1.268110e-03
3.921000000000000e+00	1.268121e-03
3.922000000000000e+00	1.268132e-03
3.923000000000000e+00	1.268142e-03
3.924000000000000e+00	1.268153e-03
3.925000000000000e+00	1.268164e-03
3.926000000000000e+00	1.268175e-03
3.927000000000000e+00	1.268186e-03
3.928000000000000e+00	1.268197e-03
3.929000000000000e+00	1.268208e-03
3.930000000000000e+00	1.268219e-03
3.931000000000000e+00	1.268230e-03
3.932000000000000e+00	1.268240e-03
3.933000000000000e+00	1.268251e-03
3.934000000000000e+00	1.268262e-03
3.935000000000000e+00	1.268273e-03
3.936000000000000e+00	1.268284e-03
3.937000000000000e+00	1.268295e-03
3.938000000000000e+00	1.268306e-03
3.939000000000000e+00	1.268317e-03
3.940000000000000e+00	1.268327e-03
3.941000000000000e+00	1.268338e-03
3.942000000000000e+00	1.268349e-03
3.943000000000000e+00	1.268360e-03
3.944000000000000e+00	1.268371e-03
3.945000000000000e+00	1.268382e-03
3.946000000000000e+00	1.268393e-03
3.947000000000000e+00	1.268403e-03
3.948000000000000e+00	1.268414e-03
3.949000000000000e+00	1.268425e-03
3.950000000000000e+00	1.268436e-03
3.951000000000000e+00	1.268447e-03
3.952000000000000e+00	1.268458e-03
3.953000000000000e+00	1.268469e-03
3.954000000000000e+00	1.268480e-03
3.955000000000000e+00	1.268491e-03
3.956000000000000e+00	1.268501e-03
3.957000000000000e+00	1.268512e-03
3.958000000000000e+00	1.268523e-03
3.959000000000000e+00	1.268534e-03
3.960000000000000e+00	1.268545e-03
3.961000000000000e+00	1.268556e-03
3.962000000000000e+00	1.268567e-03
3.963000000000000e+00	1.268578e-03
3.964000000000000e+00	1.268588e-03
3.965000000000000e+00	1.268599e-03
3.966000000000000e+00	1.268610e-03
3.967000000000000e+00	1.268621e-03
3.968000000000000e+00	1.268632e-03
3.969000000000000e+00	1.268643e-03
3.970000000000000e+00	1.268654e-03
3.971000000000000e+00	1.268664e-03
3.972000000000000e+00	1.268675e-03
3.973000000000000e+00	1.268686e-03
3.974000000000000e+00	1.268697e-03
3.975000000000000e+00	1.268708e-03
3.976000000000000e+00	1.268719e-03
3.977000000000000e+00	1.268730e-03
3.978000000000000e+00	1.268741e-03
3.979000000000000e+00	1.268752e-03
3.980000000000000e+00	1.268762e-03
3.981000000000000e+00	1.268773e-03
3.982000000000000e+00	1.268784e-03
3.983000000000000e+00	1.268795e-03
3.984000000000000e+00	1.268806e-03
3.985000000000000e+00	1.268817e-03
3.986000000000000e+00	1.268828e-03
3.987000000000000e+00	1.268839e-03
3.988000000000000e+00	1.268849e-03
3.989000000000000e+00	1.268860e-03
3.990000000000000e+00	1.268871e-03
3.991000000000000e+00	1.268882e-03
3.992000000000000e+00	1.268893e-03
3.993000000000000e+00	1.268904e-03
3.994000000000000e+00	1.268915e-03
3.995000000000000e+00	1.268925e-03
3.996000000000000e+00	1.268936e-03
3.997000000000000e+00	1.268947e-03
3.998000000000000e+00	1.268958e-03
3.999000000000000e+00	1.268969e-03
4.000000000000000e+00	1.268980e-03
